,symbol,sector,industry,ipo_date,sym_day0_OTC,sym_1day_ret,sym_5day_ret,sym_22day_ret,sym_91day_ret,sym_252day_ret,iwv_day0_OTC,iwv_1day_ret,iwv_5day_ret,iwv_22day_ret,iwv_91day_ret,iwv_252day_ret
879,GAZ, , ,2017-04-13,0.0,0.0,0.0,0.02378295775835859,-0.1276476954819723,-0.30694909980373664,-0.00534184291983586,0.009216608381730662,0.18768174888376832,0.033238607014853816,0.055481207097452634,0.16085377561328018
880,HTAB, , ,2018-04-19,0.0,0.0,-0.00898203923919183,-0.0034930040890788217,0.0062247536604709275,0.04678648952184239,-0.002936222897467089,-0.008145208672742155,0.008302354834226255,0.011842257766868647,0.08418518561259658,0.08989201971451788
881,HJPX, , ,2015-10-02,-0.008536625551415655,0.0,0.0,0.09758128588295345,-0.15211154122127446,-0.07433498941070826,0.02359489291744654,0.01873426720752125,0.454889011642176,0.07528254774045062,-0.07320641640923464,0.12927311150382503
882,EEMX, , ,2016-11-15,-0.007409513631963405,-0.008240474948443266,0.002229607539082634,0.005312623860322718,0.14496255096837074,0.35197293567751853,0.005037931134397766,-0.0011565804891988662,0.2736366511984827,0.039562290469210115,0.08497960725951526,0.1971816676827176
883,CROC, , ,2012-07-19,-0.003821694926851138,0.008695656415764974,0.028644572641692623,-0.007416805937269233,-0.04552426723174918,0.15703333616264858,-0.00012314868357710118,-0.01009747468921518,1.2014716455343155,0.03127704123199404,0.03445393239422234,0.2708927425674166
884,INKM, , ,2012-04-26,0.005331551022719427,-0.00033167211149920384,0.0,-0.033145618835294655,0.023942248699748925,0.12157101433526152,0.007900833261230922,0.003376916496840021,1.1658436422889142,-0.057525378605763455,0.007924270333088623,0.16423606923600298
885,WIL, , ,2014-07-10,0.0020075983008247533,0.0014025184339456764,0.009416974997796812,-0.02484475420272103,0.041675051841590705,0.056100966652391726,0.007050728059390332,0.0008539006002330485,0.47055894303365586,-0.01699107791321597,0.039664557344119666,0.06571339191139747
886,KMED, , ,2018-10-18,-0.02641165518609523,0.023854120983094917,-0.02291862431788405,0.020579928045282303,0.06096279083574574,0.001084831164412492,-0.010969682173295525,-0.0023286256670491667,-0.022068706428295393,-0.01152040004944166,0.02361414849830612,0.08928273541007892
887,ZGBR, , ,2014-06-12,-0.0016482359838322358,-0.004622742597117369,0.0004951894087303899,-0.0060103452020930925,-0.10739062881662809,-0.0487456135811869,-0.005757976670943021,0.0028524717304792002,0.49516570064008936,0.022375523636402495,-0.01387428143217162,0.11356146857467331
888,FCEF, , ,2016-09-29,-0.004950513747167595,0.0,0.0029852615293040063,-0.01644096088154301,0.05032510033443516,0.15141094332305438,-0.008495022668774221,0.007624598271440686,0.298164227016146,-0.014620332395560265,0.07683789665194274,0.1902331810170752
889,UCON, , ,2018-06-05,0.0,0.0007984122110729075,0.0007984122110729075,0.0,0.013403425964042981,0.04983349526080816,0.0015878496281520604,0.00823175757443173,-0.01874965331949996,-0.0018324261697488797,-0.01173166812109716,0.0340910955260052
890,NUAG, , ,2016-09-15,0.0003988922618096691,-0.001993581922273502,-0.0015948303046297019,0.00039875161764379996,-0.023572765167623633,0.012695310779629487,0.010482843980454959,-0.003929673292906388,0.30288651269243894,-0.006223538711904508,0.08321309465791482,0.1830527425666566
891,ARCM, , ,2017-03-31,0.003508756632792931,0.0,-0.0004994486464433567,-0.0004994486464433567,0.0009500978046601549,0.008648559878706275,-0.0007143293108258231,-0.0022872710982626554,0.16976913777784408,0.012723243806078699,0.04810626945350438,0.11048985111491505
892,DWMC, , ,2018-07-11,-0.012399978637695375,0.0004050250943157252,-0.0032402007545264677,-0.02065612519086779,-0.135682478880365,-0.05022272514706416,-0.0012096292691154975,0.007932211641560993,-0.029388865383463636,0.02591579390700738,-0.019588552020725958,0.0842476299769519
893,EMFM, , ,2013-11-07,-0.015841569050703996,-0.004024272253841721,-0.01488952331389748,-0.007645869905410385,-0.011769276156899267,-0.004511787966855141,-0.01692520402622555,0.014347265448579005,0.6690134446542713,0.03825907000485529,0.08646837347771563,0.17413244930369887
894,DDIV, , ,2014-03-11,-0.0010000228881836826,0.0,0.0010011464388384184,0.013513575794585897,0.043138938017409645,0.0898329886335485,-0.006174990688719739,0.0011537493555655587,0.5414999600740285,-0.00011222227958196385,0.05334232543433215,0.1055159436562847
895,IUS, , ,2018-09-12,0.0023952644757865293,0.004778744770608023,0.01274379754966204,-0.036240567768815346,-0.09155172530585398,0.05601485169227294,0.0006400966333703906,0.005001346587752309,-0.06782729573729596,-0.06116031797468746,-0.08836250383496869,0.04729552020916028
896,FDIV, , ,2014-08-14,0.0019980477590959556,0.0019937499178128704,0.005981842984259522,0.0007971044799111038,0.013064623500621542,-0.012256544250520585,0.0030086690330273225,0.0003427307368946142,0.47610441050239793,0.01516954447368346,0.06517943856503794,0.08386384613813846
897,LSLT, , ,2019-03-13,-3.9862977658122745e-05,0.000358382209565411,-0.0027468588771992763,0.022970702254367925,0.0791831732435575,0.03139213063205504,0.002656057175416393,-0.0005418362638897056,-0.044513874545791365,0.028330296083374007,0.06297748250966229,-0.026702409982719777
898,UCIB, , ,2015-10-09,-0.3279313303566087,-0.017021327538961684,-0.019858204189376227,-0.06666670273945308,-0.17163120644126495,-0.042553217392692355,8.342659917648376e-05,8.343059904003525e-05,0.40655870896467383,0.02854537350731312,-0.05754289606647123,0.08409461421886988
899,BSCM, , ,2013-07-17,-0.001492571446573998,-0.0004984634216533834,0.0024913823432946014,-0.02242062998251637,-0.0042217491532490214,0.07029607862588616,0.0002993292649320356,0.005386741292407349,0.7476024335690608,-0.008678546954734134,0.07843477262687015,0.19539462012877462
900,SQLV, , ,2017-07-13,0.0031834431507244965,0.0027768518533146658,0.008330239604676715,-0.05632668826747511,0.019040333269615628,0.20319099021960474,0.000414290536938422,0.00393415087388016,0.12455249481482666,-0.005038672237510311,0.059819417640019745,0.16779278825556587
901,IGBH, , ,2015-09-11,0.0012427790971019093,0.0,0.0,-0.005710594111429157,-0.059915765149382016,0.00981276424362787,0.008330480937521756,-0.003832866811392499,0.44123078600161647,0.024735775025262363,-0.05918488827498758,0.09644597059154703
902,DWPP, , ,2017-01-04,-1.1102230246251565e-16,0.0,0.0,0.009891385745667058,0.050704263252231874,0.21098355001709712,0.005137387044514163,-0.0018518962705496023,0.21723141810407598,0.01155554441050044,0.05894571170989127,0.20697287947761667
903,PEXL, , ,2018-10-18,-1.1102230246251565e-16,-0.005962553134310933,-0.02385004786904532,-0.00638830276158453,0.06163423636275622,0.11083585906905169,-0.010969682173295525,-0.0023286256670491667,-0.022068706428295393,-0.01152040004944166,0.02361414849830612,0.08928273541007892
904,QEMM, , ,2014-06-05,-1.1102230246251565e-16,0.009933889673229057,0.007781415429315208,0.025567497207261036,-0.03918251823559926,-0.023301824936758697,0.00589152933602044,0.004995752231625961,0.489885388470076,0.020927756502896244,-0.037416244750341776,0.10148188880418152
905,DRSK, , ,2018-08-09,-0.0007993787928755047,-0.0016000411047829566,-0.0019998599783264126,0.013040135094543936,0.02418138574329265,0.1468644460045887,-0.001532263314774851,-0.006138125622263235,-0.053907601012607165,0.011509338632264887,-0.11141145252401341,0.030569164971989027
906,JJP, , ,2018-01-18,0.0,0.0,0.0,-0.0029853388289635685,-0.03666595916554205,-0.059527162501900266,-0.0015133172192388633,0.005698828620151142,-0.020480747212463735,-0.02115796992281105,-0.024346288040648534,-0.04205897150468707
907,SNLN, , ,2012-11-07,0.000497523815524703,-0.0009947483120548162,-0.0019892922517676936,0.0,0.024831239538690708,0.046660862492157174,-0.01372644476766327,-0.012102067317246945,1.154161336457388,0.020089395300754598,0.13666259973574602,0.3095675139475149
908,PSMB, , ,2017-02-27,0.0,0.0,-0.007136944240434762,-0.007136944240434762,0.01857415869587875,0.10850833620435885,0.002773624834333077,-0.00432608005277868,0.16543422834251675,-0.007195364420456318,0.019758139439936206,0.18316630830575353
909,RORO, , ,2020-11-19,0.008236391709057544,0.0,0.025810721186779517,0.094472024883,0.01857415869587875,0.10850833620435885,0.008043034840466756,-0.006184764105849783,-0.2733945299110687,0.046497636068859816,0.019758139439936206,0.18316630830575353
910,IBMP, , ,2019-04-11,-0.00019932857981708185,-0.0031906934714966972,-0.0021934896659023817,0.015553353756724286,0.057544461268987934,0.0506855269295714,-0.0011739183078953719,0.006522553693280919,-0.07083732814895038,-0.026736320715634254,0.005274266285531626,-0.03893955769993307
911,MXDU, , ,2017-09-19,0.0,-0.004799952228843218,-0.01159999887027674,-0.00039992204909211626,0.14026031245725723,0.18517649707502537,-0.000403474621261668,0.0011434713565605659,0.09581090331837894,0.02523554582953591,0.13981595618579834,0.1812189982667438
912,HTUS, , ,2015-06-25,-0.004385989261809775,0.0,-0.008810601461011203,-0.009611421281994548,-0.013616411066395662,0.04445341721554796,-0.005587904124941034,-0.00023738797668748646,0.3460889627518571,-0.020114812989650344,-0.005129629978189665,0.009006810636937201
913,YLDE, , ,2017-05-26,-0.0003941753469068887,0.0,0.013012535821920412,0.01219184138668239,0.04627197823237128,0.10716859937176082,0.0004196220477448165,-0.0015379442512003516,0.14409069942816988,0.004893821271680698,0.06123892015749943,0.15116430930908886
914,PTEU, , ,2015-12-17,-0.0019976485432482427,0.0,0.0012010432029114781,0.0016013909372152302,0.0008007764123467709,-0.06080849844507075,-0.016601570321654657,-0.016468182741457782,0.39456970298229344,-0.0934754951561576,0.023171651705800933,0.1382697516493756
915,COMB, , ,2017-07-14,0.00044750527256187667,0.00036611769197802957,0.007279168684165116,0.002968541207841069,0.041316003072042085,0.01952128378790219,0.0033801753013311675,0.0004126978039840079,0.12014567273755317,0.0011001930382272818,0.05815170691009075,0.16412496694627254
916,FLLV, , ,2016-09-22,-1.1102230246251565e-16,-0.0039247217730734585,-0.008791103803411415,-0.023312453936603972,0.021624867730814845,0.12362355748310416,0.0018603635639355964,-0.005570583865532885,0.282625036244633,-0.017173525611735685,0.057001741848603515,0.16898471690763706
917,BFOR, , ,2013-06-04,-0.008764988739424107,-0.01125397791953786,0.009646289982449652,0.002411531905632147,0.09686490298872963,0.2200176631357984,-0.00562835698820352,-0.015128225419608121,0.8113022384084447,-0.006042312955361395,0.05504689692195175,0.20306211275631258
918,KOCT, , ,2019-10-01,-0.01356968910684797,-0.005866102885328295,0.003965755621569311,0.025736344848370285,0.059047548239065106,0.004491838213438459,-0.01572276023405761,-0.01708143333957468,-0.08715083199989682,0.03806910212911041,0.14607687117417734,0.15329264568980894
919,RODM, , ,2015-02-27,-0.0003998492119278163,-0.003119988422504605,-0.003999920981269556,0.007599921374575436,-0.022944125265783155,-0.08905106996634826,-0.003883632169934814,0.006763241712327783,0.35875789700153793,-0.0024119082493117006,-0.017396408871998115,-0.07285603216075998
920,FLGE, , ,2014-06-11,-0.08733941874372853,-0.018596763581499087,-0.007639747794374152,0.022718078312955914,-0.04845194543802023,0.26316847026273327,0.0007733628579591478,-0.006697093038895763,0.48515243683433695,0.010786147969839233,-0.03017327896829003,0.10269817024953509
921,PTMC, , ,2015-06-12,-0.0012033969626257246,-0.00481922959385539,0.01124508193815954,-0.0012047475243240902,-0.0674698529714658,-0.018072250683283664,-0.003168579948096606,-0.004291041036968091,0.351544426394822,0.0070993213613985695,-0.03301747017227785,0.004661815283270032
922,IDEV, , ,2017-03-27,0.0,0.0,0.0033379223935734448,0.02277633369718468,0.10059017461971753,0.14981974821633992,0.006912699248063481,0.007443046085353622,0.18261797632334775,0.024281026747016154,0.05983661054987266,0.15612495052308706
923,EMTL, , ,2016-04-26,0.0,0.003383066176935623,0.005976020714326458,0.00358476398656693,0.06629754939089572,0.09588108390783145,0.0004060996741102052,0.0017861435893562483,0.3529181005600659,0.00016251745598383494,0.048275224590843546,0.1712015028623337
924,DIVO, , ,2016-12-15,-0.0011985891259489456,-0.0017599493725849458,0.00516013152657524,0.002799770729254858,0.06361416305014789,0.20022291922171132,0.0030508494975183265,-0.0008902835696134037,0.22516626745245083,0.005400655345764838,0.061506505142251866,0.18605439039413119
925,LEAD, , ,2016-01-06,-0.005443851144692702,-0.019368330393994437,-0.021052647697630378,-0.04378944255724271,0.04968425537207377,0.1134961379120607,0.000341800529305214,-0.023917547228780145,0.4303537819430714,-0.06107464794657058,0.043332133065587586,0.1750877940457276
926,JHEM, , ,2018-09-28,-0.002381952045213076,0.0003979910143707688,0.0003979910143707688,-0.10823712836349031,-0.0006936074707080131,-0.019446563139270623,0.0020355109609044852,0.0015088984819848772,-0.0737747101829953,-0.09767843123229047,-0.0668077270277373,0.027903514196818247
927,HYTR, , ,2020-01-22,-0.00015954168853993256,-0.0029520901210595696,-0.006622579643529081,0.003388876957116871,-0.049954305861635295,-0.0074500182965502315,-0.003289132406341211,0.0008765347154449099,-0.1964781233376548,0.008146870784660587,-0.07881735226859432,0.21235786798864198
928,GSEU, , ,2016-03-04,0.005464456872072088,-0.0052405910805609635,-0.009316634619500497,-0.002018611231073164,0.012918688067986128,0.0713867049678687,0.002127840705979711,0.0022082016694915385,0.42221435876023095,0.023057667878032984,0.08789827353760238,0.22439764898213377
929,IQSI, , ,2019-12-17,0.001112430585809232,-0.0025795816299440943,0.00031744776629039073,0.01643655114121345,-0.1761101521355486,0.09505286497574317,-0.00166191797899784,0.0004296606247393697,-0.16316701605568218,0.04344327809319637,-0.10880024745253891,0.20132361123800302
930,USI, , ,2019-04-25,-0.00039968939643775236,-0.0001999706220919828,-0.00039994124418385457,0.0019989092076788673,0.011036640850610846,0.022851246325469976,-0.001044889594339904,0.005288094325321735,-0.08109667233422391,-0.032310563604917575,-0.005650151004796489,-0.048839882239670396
931,DBAW, , ,2014-01-27,0.0,0.004129011466436072,0.004129011466436072,0.016928308552474514,0.06977738524316446,0.12377812200563576,-0.00669146125384279,0.007111139356549057,0.6248640924130355,0.04303949803760232,0.09059670293267685,0.1653973603506338
932,DGRE, , ,2013-08-01,0.009019589891620772,0.0011661548479062755,-0.03381268313285879,-0.09560806708492087,-0.03343977403715015,0.04597587265831926,0.005225781787276285,0.002353825076916616,0.7184616214747246,-0.0408042238529891,0.06901976773528862,0.14622721415489814
933,FLEH, , ,2017-11-06,0.0,0.0,0.0,-0.023024958473322088,-0.03507194633110622,-0.03597642867536266,0.002287023777250541,-0.0020209888928774955,0.05775893196453219,0.01590715536181042,0.05460533449271576,0.06996371315390282
934,HYDB, , ,2017-07-14,0.0,0.0,0.0,0.003960113448562508,0.016801725369788967,0.027355232257576967,0.0033801753013311675,0.0004126978039840079,0.12014567273755317,0.0011001930382272818,0.05815170691009075,0.16412496694627254
935,IMLP, , ,2013-01-04,0.004384241119273824,0.0,0.01984114227587419,0.06230174592749527,0.169645219467367,0.20551076987597838,0.003111723901196184,-0.00321664623268747,1.031030069633867,0.033892477482617256,0.1389650397540363,0.28353442383505856
936,FAAR, , ,2016-05-23,0.0,0.0,0.0010043372423538255,-0.010679649929708046,-0.020421776227799837,-0.03347843561469588,-0.0014070366609394425,0.013924534472440131,0.38128819539933057,0.021135483567648494,0.06403193575457444,0.19685794801449386
937,EMSG, , ,2018-12-06,-0.00829190530599544,0.0,0.01714051753478474,0.017321644600054587,0.14210808315332946,0.11880713927070663,0.014358647375999567,-0.022963252959799618,0.004017677461077174,-0.0424565028060192,0.08360961860442062,0.1720729648916861
938,FFHG, , ,2017-06-08,-0.001193743744476894,0.001992195395515095,0.0035856976661288176,-0.012350515879688384,0.0494990772580266,0.15723529578949247,0.001108980201435683,-0.0008305837021120865,0.1330014155780337,-0.001388064807629541,0.058145482271897864,0.16331061688035642
939,PQSV, , ,2018-11-15,0.0,0.0,0.0,-0.08451260671903338,-0.008105645257121874,0.04814501030004936,0.018577041219847157,0.0006824025179725801,-0.00999612293689256,-0.07016893058579121,0.04369169318292099,0.1538167395524972
940,JQUA, , ,2017-11-09,-1.1102230246251565e-16,0.0,0.0004012958976604697,0.029695003756519123,0.06506479407150034,0.12212371469671357,0.001836298446631579,-6.54313703146725e-05,0.062121325193487564,0.03181465607728473,0.033509529407859784,0.10066515903205553
941,TTAC, , ,2016-09-28,-0.0007949307585440879,-0.0015910428797977216,0.001392152812185854,-0.01949083832047005,0.10072131626238878,0.23542223561444686,0.003830562071435617,-0.009267272841191998,0.28613378493171204,-0.020636933168973748,0.06591928764839983,0.1775384632910666
942,JJE, , ,2018-01-23,-0.0007925681505815962,0.0,0.0,-0.10668255077450528,0.04858220797369306,-0.0788022803765408,0.0013145388378392742,-0.0010738244472144887,-0.03585322409769143,-0.046365592173737924,-0.02420043929792548,-0.05709280190265842
943,DFEB, , ,2020-02-24,-0.006225443355433624,-0.013847678119038531,-0.036597448504573915,-0.1060995852318517,-0.013847678119038531,0.07682162642819246,-0.0007401501145438694,-0.030791957296296357,-0.17551964602414727,-0.25347857060685586,-0.034291492786685196,0.25823050146852644
944,VRAI, , ,2019-02-08,0.004141339572111269,0.0016173050981309611,0.015485945386230382,0.020459241586858523,0.021672303434332463,0.026559171780383917,0.006419870231148428,0.001813492486832713,-0.007465753154028865,0.03258290561818167,0.0827988375630706,0.23650375954703673
945,BDCX, , ,2020-06-11,-0.04847772618107027,0.057721113700412996,0.05231881969219576,-0.03775769898514636,0.08694570522016587,0.026559171780383917,-0.031894830479998526,0.014095046192388994,-0.11168489434307116,0.05249353322466899,0.16212269187242212,0.23650375954703673
946,ULVM, , ,2017-10-27,0.007009783136027847,-0.0023870225162849756,-0.0007956474339347874,0.026252755668215944,0.060704474050896184,-0.02625909261219017,0.00506381878747697,-0.004253203320868981,0.06163462685444365,0.02041453068798993,0.08442389354640456,0.04009031096933424
947,BKAG, , ,2020-04-24,-0.00033888140086402174,-0.0013959686216503675,0.0008973863516401615,0.0028319874210032125,0.017877272673956668,-0.02625909261219017,0.00873869445295039,0.017510508162987826,-0.04744633011093746,0.06832149812114863,0.2699036049412302,0.04009031096933424
948,IBMN, , ,2018-11-15,-0.00039699200753551267,0.0,0.0035741303029237503,0.02295876981483791,0.058507446130909635,0.09515916301147231,0.018577041219847157,0.0006824025179725801,-0.00999612293689256,-0.07016893058579121,0.04369169318292099,0.1538167395524972
949,IFV, , ,2014-07-23,0.007964153618560399,0.0,-0.012345658263540726,-0.024197519607970785,-0.06716047759122057,-0.03198682199823788,0.00076145474263134,8.455987418765076e-05,0.45613697453320334,0.005326475022737753,0.04321719671046864,0.08512215749845375
950,MLPR, , ,2020-12-23,-0.006771047528336793,-0.014656981620646325,-0.04691089046339014,0.05891751229775832,-0.06716047759122057,-0.03198682199823788,-0.002930345026647463,0.0031649724376607846,-0.3067775530426958,0.042365579394860076,0.04321719671046864,0.08512215749845375
951,UTRN, , ,2018-09-21,0.0,-0.008768482278850631,-0.016739727225919654,-0.07692311698357679,-0.06009372768212862,0.06918848270242361,-0.004292336853080947,-0.003391340212538063,-0.07865030069547008,-0.06392050482141565,-0.0732293829713917,0.02933589516985502
952,SCHI, , ,2019-10-11,0.0005437057456514349,0.002173741068383972,0.0027774391312074265,-0.0023708782903169023,0.03846371525743808,0.08866617130027654,0.0010968851175803263,-0.0015570750174606074,-0.09704746153727262,0.04128931239236522,0.13289855890357183,0.19734764353001943
953,MIDF, , ,2019-06-10,0.0,0.0,0.0,0.03116032806484137,0.012627782332364612,0.05282989384136361,-0.00017638040318623815,-0.0005292549637434529,-0.07012706931379908,0.03791210906483555,0.03658365041742573,0.13243025291335475
954,FLHY, , ,2018-06-14,0.0,0.0,0.0,0.0003976012338051671,0.018031978524567727,0.07936737777641412,0.00018056325633253323,-0.0011432736197274362,-0.03156377798439758,0.004948595576739656,-0.01608120076306907,0.04147157106825716
955,ALTL, , ,2020-06-25,0.012321247229512,-0.034561560436040195,-0.008557238628905783,0.03638930082064018,0.02239023765799586,0.07936737777641412,0.013764631397894078,-0.022853008276721987,-0.13665458484757043,0.054757757579548594,0.08856190494520555,0.04147157106825716
956,ACSG, , ,2018-12-06,-0.007398286302516488,0.0,0.014492791049350418,0.010557788688115632,0.11509813181312412,0.15741958744327977,0.014358647375999567,-0.022963252959799618,0.004017677461077174,-0.0424565028060192,0.08360961860442062,0.1720729648916861
957,FLQD, , ,2016-06-03,0.0019387062925788623,0.004643946181078995,0.006772629676516484,0.00038718214348687496,0.0018212634575942577,0.11958932335118333,-0.0015301185053834265,0.006210861884676344,0.3441879940549528,-0.005484854444002929,0.027965132378968693,0.18771018029117892
958,IBTA, , ,2020-02-28,-1.1102230246251565e-16,0.0,0.002784370745237963,0.010541011668669942,0.011138016224781389,0.012814306292056266,0.022740710197860725,0.04412259418291531,-0.09765481384333896,-0.12383176688842779,0.07629977748453887,0.35075155768905053
959,FVC, , ,2016-03-18,2.220446049250313e-16,0.0,-0.0029866034778167627,0.023394637110869088,0.05226497452513823,0.12952714196353798,0.0023255712271454954,0.0002484312340893524,0.38756646553955676,0.02769186600373219,0.06934649259356607,0.19271131206560344
960,FLQH, , ,2016-06-03,0.00312988753433463,-0.005460065688489668,-0.017940593801478166,-0.028471083917065987,0.002769210667602273,0.13039916198127033,-0.0015301185053834265,0.006210861884676344,0.3441879940549528,-0.005484854444002929,0.027965132378968693,0.18771018029117892
961,WBIT, , ,2019-05-31,0.005792833856457236,0.006101003424844986,-0.006979887528427375,0.011420923230478941,0.029067969508591585,-0.10464306530076395,-0.0023995532675664677,-0.0027136445491549033,-0.02476318333925709,0.07775675285869776,0.05152750846879561,0.11105977821471136
962,SHAG, , ,2017-05-19,2.220446049250313e-16,0.00039907224627278026,0.00039907224627278026,0.0021965162246486702,0.006296491667633797,-0.007836742839903321,0.0038423834546685853,0.005103344280175781,0.1599850984101776,0.024596050663096447,0.06204120148743453,0.16405752235325055
963,JMUB, , ,2018-11-05,-0.0005991367980771045,0.0,0.0013988366867108137,0.019806965088410733,0.05262704488029191,0.1074347535984772,0.0027330093024680036,0.006132675030699364,-0.011406724395722656,-0.015362679565368298,0.0424360017894676,0.13544158221677716
964,INFR, , ,2016-12-30,-0.002370583453512931,-0.0005146201085376445,0.007960559390939093,0.013465505519363097,0.10265788934832765,0.1990293915303636,-0.006499890446801548,0.007143783900783074,0.23572162510999206,0.018348989978804076,0.07118056046629895,0.20970500899921474
965,CMDY, , ,2018-04-05,-0.00019885285950560494,0.0,0.0065645436426249315,0.027093674871635054,-0.02247863193166011,-0.05604780942091969,0.00114382737088925,-0.021264216902169286,0.021487159358312136,0.0029202106943453376,0.06841161582043576,0.09432427951107991
966,NFRA, , ,2013-10-09,0.0,0.008478931199904283,0.01920201136106159,0.04139668139226482,0.05489538921239712,0.15295119620086473,-0.0016068698725040242,0.02243247860799169,0.7553098753496914,0.05170505424735872,0.11302983019509338,0.1912580572691951
967,PBUS, , ,2017-09-25,0.0008038769468774465,0.0,0.005220918612322434,0.03052208698164094,0.13496705300016787,0.1919195270830325,-0.0004716446651509276,0.0003045520363118559,0.09839654336718251,0.030091621408368407,0.10640683036101772,0.1881172890452436
968,EELV, , ,2012-01-13,0.015983659962883534,0.009277310111738268,0.02137905950496055,0.06696220744966008,0.020572610348946085,0.17634141947827287,0.0018379859920427677,0.0024898669844766186,1.3628762431697972,0.0533349590681671,0.029003493527004265,0.16993765455846965
969,VUSE, , ,2014-01-22,0.0035985666439122266,-0.00836665178414664,-0.029083454149296806,-0.007171200818705814,0.029074089867010544,0.05908753430086433,-0.000901211922730516,-0.008299048559525013,0.5665287272599147,-0.0008119524134770906,0.041389773172487265,0.10722877741450221
970,NULC, , ,2019-06-04,-0.09165186354062049,0.006883067770702578,0.027962413894137228,0.06609310638805521,0.059874783431509426,0.14062444837804855,0.013107922710108966,0.007496950840382599,-0.04398487080211899,0.0671525849043122,0.04698174823812851,0.10562513457071954
971,EINC, , ,2012-03-14,-0.015865106549775576,-0.004534003719198543,0.002015390940891759,-0.01561717449928457,-0.039798679401145565,-0.003056543494150743,-0.002767698336488933,0.006274688049378918,1.1758300701050466,-0.017197168860059175,-0.032580348391191505,0.1478499830608433
972,PBEE, , ,2017-09-25,0.0,-0.023125984125414,-0.020813377428116953,0.0011963187185273227,0.11821517863341624,-0.03611598392823678,-0.0004716446651509276,0.0003045520363118559,0.09839654336718251,0.030091621408368407,0.10640683036101772,0.1881172890452436
973,QDYN, , ,2012-12-19,-0.0015606324419993323,0.0,-0.014068052557599353,0.04608267630656093,0.13180215883131896,0.2938124549241923,-0.007939291220798395,0.005649146644044922,1.080508466680015,0.04448648629621754,0.1100903412077947,0.29722290493643433
974,TAAG, , ,2020-05-08,-0.0006746110257767057,0.013024649707638947,0.006393215296473853,0.02140337294906458,0.14938648336201177,0.2938124549241923,0.007071142010107279,-0.00017689385676677993,-0.0852156794053307,0.10313922411422882,0.17313483955007958,0.29722290493643433
975,BSJP, , ,2017-09-27,0.0,-0.0023894706817163547,-0.0007962185730002735,-0.001194554238032497,-0.014597974364895072,0.008128166469717257,0.0017533871292534364,0.0014135437140894158,0.09222231377235501,0.020666391726399613,0.074432359585346,0.17586520854117804
976,WINC, , ,2019-02-08,0.0,0.00039929891308387866,-0.0012375621941937975,0.005595638783229218,0.03831468092860146,0.08004265689133572,0.006419870231148428,0.001813492486832713,-0.007465753154028865,0.03258290561818167,0.0827988375630706,0.23650375954703673
977,SHLD, , ,2020-12-22,0.0,0.01563534097190633,0.010073818835565351,0.04515713589084425,0.03831468092860146,0.08004265689133572,-0.0015366366435326517,0.0010863418328006524,-0.30602447649912967,0.04684744691366749,0.0827988375630706,0.23650375954703673
978,QWLD, , ,2014-06-05,-1.1102230246251565e-16,0.0,0.006494495237201248,0.019020354101623838,-0.04097094495386189,0.07902334877601991,0.00589152933602044,0.004995752231625961,0.489885388470076,0.020927756502896244,-0.037416244750341776,0.10148188880418152
979,GTIP, , ,2018-10-18,0.00020227233403757872,0.0,0.001011534044475404,-0.0008893428541707493,0.01746425626322301,0.0833958089386393,-0.010969682173295525,-0.0023286256670491667,-0.022068706428295393,-0.01152040004944166,0.02361414849830612,0.08928273541007892
980,LMBS, , ,2014-11-05,0.0,0.0,0.0033949894743383613,0.004793951069300029,0.01908474919938441,0.029539290939561758,-0.002904069730085168,0.004410664314350221,0.42775621582465173,0.026545902993661663,0.05328881911764838,0.055314011789811435
981,ECOW, , ,2019-05-06,0.0,-0.010817335428844443,-0.02403861885016234,-0.024439190741450623,-0.007326883540352935,-0.1961162781325979,0.013179475069773794,-0.01711288748462758,-0.08582482501853506,-0.036596102720085955,0.027075305966797192,-0.03462945762501224
982,MMIT, , ,2017-10-18,0.0003990514403413581,-0.001595601424007831,-0.001994249683724192,-0.001994249683724192,-0.012044152143469655,0.005497547733381181,-0.0007241169620154642,0.000263487008558716,0.06883818823482102,0.008958983784752128,0.059764108389003034,0.10883130374584482
983,AUSF, , ,2018-08-28,-0.004373705951147722,0.0035941400862535833,-0.0015975352361377038,-0.00439303338234498,-0.07409490249103057,-0.0064983078292129015,-0.0013897975709646904,0.005451289301525497,-0.0704221390953953,0.0033864714697295906,-0.11345063356297136,0.00016735765301856276
984,MMIN, , ,2017-10-18,0.0,0.0003993267354558405,-0.00039907788206849926,-0.00039907788206849926,-6.884943714702274e-06,0.0007283938645694654,-0.0007241169620154642,0.000263487008558716,0.06883818823482102,0.008958983784752128,0.059764108389003034,0.10883130374584482
985,BSJL, , ,2014-09-17,0.003595691175346749,0.00039821309265319904,0.001194639277959375,-0.016321965295194807,-0.006284900047891395,0.007709401324631715,-0.0008367372800068829,0.0053597570783194826,0.4423571677061502,-0.06862758537976898,0.021828973680015462,0.018340351464728233
986,MFDX, , ,2017-09-07,-0.0004344265283572346,0.0016201541216402937,0.007546782952529307,0.015053884319915722,0.10905784135122265,0.00981337873233934,-0.0021887282634004412,-0.0006171107744962212,0.11684378961146469,0.04057714529357437,0.1424768950258115,0.19420638353968167
